ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0
109744,500,4,1,494
109745,2000,4,1,433
109750,5000,10,1,405
109752,9000,18,1,520
109753,1880,6,1,582
109755,5000,10,1,463
109756,6111,14,1,461
109757,3000,6,1,439
109758,2000,6,0,412
109759,1700,4,1,382
109761,2060,7,0,403
109762,500,2,1,555
109763,489,4,1,547
109765,10000,19,1,433
109767,2000,6,0,382
109769,1084,5,1,571
109770,10000,22,0,429
109771,6000,12,1,531
109772,4000,8,1,572
109773,8000,18,1,364
109774,1000,2,1,582
109775,1113,3,1,404
109776,1500,5,1,451
109777,2000,4,1,478
109778,10000,21,1,364
109779,9189,20,1,381
109780,1750,6,1,541
109781,2782,8,1,501
109782,8757,17,1,482
109784,7000,16,1,543
109786,1000,2,1,485
109787,2400,7,1,573
109788,1500,5,1,454
109790,750,2,1,552
109791,500,4,1,385
109792,1329,5,1,487
109794,10000,21,1,505
109795,1625,4,1,523
109797,1600,6,1,443
109799,1000,2,1,553
109801,4000,8,1,514
109802,500,2,1,677
109804,1000,4,1,561
109806,4000,10,1,495
109807,7500,17,1,531
109809,4500,9,1,496
109810,3530,7,1,531
109811,1000,2,1,563
109812,9671,21,1,385
109813,5000,12,1,453
109814,500,2,1,623
109815,500,4,0,460
109816,2000,4,1,526
109817,4000,8,1,451
109818,652,4,1,491
109819,2500,7,1,451
109820,800,4,1,463
109821,1500,3,1,364
109822,6000,14,1,391
109823,1000,4,1,352
109824,1900,6,1,623
109826,2200,7,1,495
109827,1735,6,1,414
109828,3000,8,1,441
109829,3000,6,1,567
109832,6500,15,1,474
109833,3000,8,1,598
109834,3500,9,1,408
109835,6000,12,1,364
109836,1084,5,1,526
109837,3300,7,1,569
109838,652,4,1,420
109839,5000,12,1,649
109841,3500,9,1,551
109842,3010,8,1,481
109843,2000,4,1,630
109844,600,4,1,557
109845,800,2,1,434
109846,3500,9,1,567
109848,6000,15,0,405
109849,1355,5,1,423
109850,10000,21,1,405
109853,3100,6,1,381
109854,4000,10,1,543
109856,750,2,1,591
109857,12000,25,1,454
109858,8000,16,1,550
109859,4000,10,1,380
109860,1800,4,1,429
109863,7000,16,1,419
109864,1663,6,1,374
109865,1500,3,1,453
109866,1500,5,0,433
109870,2000,6,1,365
109872,7000,16,1,581
109873,3500,7,1,475
109877,4000,8,1,559
109878,15000,24,1,394
109880,1084,5,0,505
109881,1338,3,1,392
109882,652,2,1,571
109883,500,2,1,564
109884,543,4,1,538
109888,1500,3,1,612
109889,7500,16,1,510
109890,543,4,1,505
109891,600,2,1,732
109892,1500,5,1,433
109894,1500,3,1,573
109896,978,4,1,535
109897,6000,14,1,539
109898,2772,8,1,635
109899,4500,9,1,581
109902,1000,2,1,567
109903,6400,15,1,428
109904,1500,5,1,542
109905,14500,26,1,574
109906,4000,10,1,605
109907,10000,21,1,403
109908,11200,21,1,510
109909,14500,24,1,446
109910,2759,8,1,377
109911,2000,4,1,542
109925,2000,6,1,399
109926,3800,10,1,401
109931,24300,32,1,375
109932,8000,16,1,447
109933,71300,45,1,403
109936,12000,25,1,483
109937,18400,30,1,494
109938,2000,6,1,494
109940,4000,8,1,564
109941,6000,15,1,390
109942,99800,51,1,395
109943,9200,20,1,503
109944,50800,37,1,436
109945,7000,17,1,518
109948,17400,27,1,522
109949,58000,41,0,352
109950,5000,10,1,534
109955,7000,14,1,454
109956,3500,7,1,384
109957,33800,32,1,571
109959,5000,10,1,511
109960,3000,8,1,469
109961,2200,5,1,622
109966,15250,27,1,518
109967,1000,4,1,629
109968,5000,10,1,441
109970,1800,6,1,661
109971,6000,12,1,440
109972,3000,8,1,405
109973,5500,13,1,385
109974,2226,5,1,420
109976,2884,8,1,446
109978,868,4,1,448
109980,4686,9,1,472
109982,3000,8,1,384
109983,6739,15,1,422
109985,1662,4,1,533
109986,2000,6,1,413
109987,2228,5,1,459
109988,4000,10,1,405
109990,2500,7,1,543
109992,14600,25,1,364
109993,7376,18,1,420
109995,4000,8,1,352
109996,4500,11,1,364
109997,3418,8,1,489
109998,758,4,1,422
109999,2500,5,1,543
110000,1500,3,1,532
110002,5000,12,1,554
110003,5500,11,1,536
110004,2000,6,1,628
110005,2025,6,1,370
110006,5500,13,1,350
110007,1000,2,1,537
110008,1000,2,1,381
110010,1951,6,0,452
110012,7000,15,1,387
110013,3317,7,1,533
110015,5200,12,1,511
110016,1660,4,1,573
110017,540,4,1,373
110021,1500,3,1,383
110022,2107,7,1,421
110023,2341,7,1,394
110025,8700,18,1,453
110026,2299,5,1,397
110029,2560,5,1,594
110030,3400,7,1,574
110031,4713,12,1,442
110033,15000,28,1,391
110035,6000,12,1,546
110037,6000,12,1,552
110038,15000,26,1,355
110042,5500,11,1,429
110053,3500,7,1,408
110062,2500,7,1,438
110067,2500,7,1,600
110078,3500,7,1,468
110083,4700,9,1,391
110084,500,4,0,384
110087,5000,10,1,485
110088,10000,22,1,398
110090,10000,24,1,385
110093,6000,14,1,361
110094,1000,4,1,451
110095,4700,11,1,395
110096,5000,12,1,365
110097,2000,6,1,478
110099,3800,10,1,492
110100,3000,8,1,562
110101,4000,10,1,413
110102,3500,9,1,599
110107,6500,15,1,377
110108,6000,14,1,436
110110,1000,2,1,443
110111,3500,9,1,485
110112,10000,20,1,416
110114,33800,32,1,494
110115,3500,7,1,535
110116,1000,4,1,454
110117,4300,12,1,385
110118,7400,17,1,505
110119,10000,21,1,433
110120,11400,23,1,454
110122,10000,20,1,385
110123,78400,46,1,430
110124,9100,20,1,385
110128,5500,13,1,560
110131,58000,38,1,361
110132,1900,6,0,483
110133,3000,8,1,681
110135,7000,16,1,354
110136,74850,41,1,421
110140,2000,6,1,512
110141,5000,10,1,449
110142,3500,9,1,398
110145,35500,35,1,463
110146,1000,4,1,525
110148,7600,17,1,602
110149,3000,6,1,422
110150,5550,13,1,472
110152,3000,8,1,420
110153,3500,9,1,560
110154,17400,30,1,388
110158,7000,16,1,505
110160,7500,17,1,559
110163,5500,13,1,570
110164,1000,4,1,560
110165,9200,21,0,454
110166,4000,8,1,543
110168,6500,13,1,481
110170,3300,9,1,395
110172,105200,48,1,395
110173,2879,8,1,440
110174,550,2,1,374
110175,9000,18,1,398
110176,2500,7,1,482
110178,1623,4,1,399
110179,4400,9,1,436
110182,7500,15,1,433
110183,3000,8,1,510
110185,3864,10,1,505
110187,1000,2,1,477
110189,2000,6,1,414
110191,3000,8,0,473
110192,3000,8,0,394
110194,2500,7,1,494
110195,1670,4,1,507
110196,1661,6,1,485
110198,3200,7,1,387
110199,10000,19,1,474
110200,814,2,1,480
110202,10000,20,1,485
110203,3600,7,1,385
110205,1225,5,1,502
110206,3411,9,1,374
110210,5000,10,1,619
110211,1108,3,1,467
110212,1108,5,1,515
110214,7000,16,1,523
110215,1892,6,1,581
110216,8500,17,1,436
110217,3239,9,1,527
110218,5000,12,1,385
110219,7500,17,1,495
110220,543,2,1,575
110222,3000,8,1,498
110223,652,2,1,500
110224,3150,9,1,502
110225,3416,7,1,398
110227,3100,6,1,364
110228,3350,7,1,454
110229,3000,6,1,543
110230,3000,8,1,582
110233,1000,4,1,609
110234,1600,6,1,362
110236,1200,5,1,588
110237,15000,26,1,472
110238,706,4,1,432
110239,6800,13,1,388
110242,5000,12,1,510
110243,8500,17,1,551
110244,1100,3,1,364
110245,1000,2,1,463
110246,4000,8,1,422
110247,11050,24,1,430
110248,500,4,1,440
110249,4000,10,0,462
110250,4000,10,1,400
110251,9000,21,1,471
110252,10000,21,1,355
110254,3000,6,1,384
110255,9000,20,0,366
110256,6800,15,1,492
110258,5000,10,1,698
110259,3500,9,1,595
110260,1500,5,1,595
110261,7800,15,1,561
110263,5000,12,1,475
110264,5900,12,1,419
110265,2000,6,1,582
110267,869,2,1,493
110268,2500,5,1,467
110269,2800,6,1,436
110271,1500,3,1,698
110272,543,4,1,439
110274,9300,20,1,436
110275,4500,11,1,505
110276,3100,6,1,443
110279,6500,15,1,505
110280,3531,9,1,485
110281,4500,9,1,474
110282,12640,25,1,540
110284,6800,15,1,541
110285,2700,6,1,510
110286,4100,10,0,404
110287,1000,4,1,457
110288,543,4,0,388
110289,2500,5,1,373
110291,543,4,1,483
110292,5000,12,1,511
110294,4250,11,1,550
110297,1626,6,1,468
110299,2000,4,1,441
110300,4500,11,1,360
110301,4500,11,1,433
110302,8000,16,1,359
110303,7380,17,1,385
110304,1300,3,1,593
110305,1800,6,1,482
110306,1500,5,0,357
110307,1000,2,1,390
110308,1200,5,1,491
110309,3500,9,0,485
110311,7000,16,1,508
110312,2850,6,1,645
110313,5000,12,1,585
110314,3800,8,1,556
110315,978,2,1,468
110317,5871,14,1,406
110318,934,2,1,465
110319,10000,21,1,439
110322,1500,5,1,484
110323,978,2,1,381
110324,30400,37,1,386
110329,8000,18,1,450
110333,5000,12,1,446
110340,500,4,1,445
110343,8250,18,1,449
110344,1400,5,1,618
110345,4520,9,1,424
110348,3000,8,1,351
110351,6150,14,1,403
110353,1000,4,1,603
110355,13800,23,1,467
110356,4000,10,1,531
110358,24300,32,1,451
110359,7700,15,1,385
110360,5000,12,1,520
110362,3000,6,1,530
110363,4000,10,1,575
110364,6000,12,1,485
110365,5000,10,1,568
110366,7000,14,1,381
110369,1000,4,1,683
110370,6000,14,1,588
110371,6000,14,1,498
110372,7000,16,1,430
110373,8000,18,1,506
110376,5808,14,1,355
110377,4700,9,1,385
110379,3000,6,1,481
110381,10000,23,1,454
110382,2200,5,1,524
110383,4000,8,1,391
110385,4500,9,1,453
110387,1665,4,1,554
110388,3000,8,1,409
110389,4000,10,1,396
110391,4200,11,0,403
110392,6300,15,1,385
110393,4600,11,1,451
110395,3418,7,1,464
110396,1500,5,1,453
110397,1663,4,1,423
110398,5290,14,1,485
110399,14000,25,1,433
110400,10000,19,1,396
110401,600,4,1,472
110404,6000,14,1,415
110405,2675,8,1,418
110406,1000,4,0,404
110407,7000,14,1,469
110413,10000,21,1,373
110414,2000,6,1,661
110416,2230,7,1,402
110417,3000,8,1,453
110418,2670,6,1,433
110420,8000,19,1,453
110422,12000,23,1,394
110423,12500,24,0,396
110424,4160,10,1,615
110427,7300,14,1,436
110429,12500,22,1,384
110430,3890,10,1,487
110431,1000,4,1,485
110432,800,2,1,545
110434,4000,8,1,368
110435,3000,6,1,567
110437,4000,10,1,422
110438,1500,3,1,371
110440,3000,8,1,448
110442,11400,23,1,354
110451,2500,7,1,369
110453,11600,21,1,419
110455,500,4,1,525
110456,4000,10,1,382
110466,1500,5,1,429
110467,5300,13,1,391
110472,700,4,1,358
110474,24300,33,1,366
110475,2000,4,1,350
110476,700,4,1,444
110477,139300,60,1,364
110478,1000,2,1,500
110479,1000,4,1,663
110481,4100,8,1,493
110482,28650,31,1,416
110483,1500,3,1,433
110484,4000,10,1,453
110485,6000,12,1,416
110487,3000,8,1,397
110489,3300,9,1,433
110490,3000,8,1,523
110491,1000,4,1,565
110492,43300,38,1,443
110493,1000,4,1,695
110494,1700,4,1,505
110495,3600,7,1,482
110497,2750,8,1,452
110498,4000,10,1,416
110500,43500,36,1,379
110501,4000,10,1,380
110503,3000,6,1,454
110504,2000,6,1,424
110506,8000,19,1,462
110507,6000,12,1,411
110508,3000,6,1,468
110509,1150,5,1,613
110511,8500,17,1,436
110514,2800,8,1,450
110515,3300,7,1,543
110517,1500,3,1,446
110518,3700,8,1,384
110519,1500,3,1,419
110522,2000,4,1,371
110525,3140,9,1,401
110527,1500,3,1,592
110528,3600,7,1,581
110529,3393,9,1,396
110531,29200,33,1,474
110533,2223,7,1,483
110534,2500,7,1,419
110535,4000,8,1,393
110537,4000,10,1,593
110538,3500,9,1,543
110539,5500,11,1,419
110541,1500,3,1,721
110542,1500,3,1,626
110544,10000,19,1,367
110546,6300,13,1,595
110547,2000,6,1,582
110548,3000,6,1,399
110549,1900,4,1,543
110550,4400,11,1,474
110552,543,4,1,388
110553,9000,18,1,454
110554,543,4,1,382
110556,3200,9,1,464
110557,8500,19,1,560
110558,3000,8,1,450
110559,1625,6,1,518
110560,4000,10,1,505
110561,5000,12,1,508
110562,6400,13,1,485
110563,4000,10,1,485
110564,2294,5,1,401
110566,2000,4,1,506
110567,2500,7,1,365
110568,6800,13,1,540
110569,10000,21,1,581
110574,1500,5,1,414
110575,6000,14,1,493
110578,2226,5,1,474
110580,9500,19,1,453
110581,1600,4,1,546
110582,1000,4,1,549
110583,7200,14,1,506
110584,6500,13,1,519
110585,1200,5,1,384
110588,1900,4,1,485
110591,7000,16,1,402
110592,5000,12,1,433
110593,700,2,1,694
110594,7500,15,1,493
110595,8500,20,1,427
110596,5500,11,1,514
110597,5000,10,1,485
110598,1000,2,1,573
110599,8000,16,1,531
110600,15000,26,1,505
110601,1280,5,1,604
110602,1300,3,1,385
110604,2500,7,1,436
110605,2000,4,1,387
110606,500,2,1,526
110607,3500,9,1,535
110608,3000,6,1,500
110609,3400,7,1,419
110610,543,4,1,364
110611,6000,14,1,543
110613,4500,11,1,436
110614,2000,4,1,514
110615,2000,6,1,372
110616,9382,18,1,378
110617,6000,14,1,485
110620,1000,4,0,495
110621,8000,16,1,532
110622,543,2,1,403
110623,2787,8,0,383
110624,543,4,1,467
110625,1500,3,1,642
110626,1000,2,1,543
110627,1600,6,1,622
110629,3000,8,1,553
110631,10000,19,1,545
110634,7000,14,1,474
110636,13592,25,1,413
110638,3000,8,1,681
110639,7250,16,1,485
110641,1500,3,1,474
110643,4000,10,1,489
110645,3000,8,1,417
110646,7000,16,1,553
110647,3871,10,1,566
110648,500,2,1,639
110649,3200,7,1,433
110650,9500,19,1,453
110651,2500,5,1,536
110653,2000,6,1,626
110654,3000,8,1,385
110656,3000,8,1,582
110657,2759,6,1,471
110658,1800,4,1,559
110659,2299,5,1,410
110660,6300,15,1,490
110663,6300,15,1,488
110665,5135,12,1,445
110667,4000,8,1,411
110670,3400,8,1,390
110673,1800,4,1,493
110674,5000,12,1,381
110679,4000,10,1,442
110680,18200,31,0,437
110685,17400,27,1,478
110686,71300,45,1,433
110687,1500,5,1,375
110689,8000,16,1,481
110690,35600,35,1,407
110692,1100,3,1,564
110696,3000,6,1,543
110697,38300,35,1,477
110698,3000,8,1,504
110700,33800,34,1,443
110701,6000,13,1,441
110702,5000,10,1,428
110704,8000,17,1,485
110706,5000,12,1,488
110707,1625,6,1,512
110708,5672,11,1,395
110709,1000,2,1,379
110713,6772,15,1,417
110714,8000,18,1,547
110716,4000,10,1,389
110719,5000,10,1,539
110720,5000,10,1,531
110721,3314,9,1,568
110722,4000,10,1,428
110723,5000,10,1,416
110724,2600,8,1,430
110725,8700,20,1,461
110727,4500,11,1,524
110728,9000,20,1,505
110729,3000,8,1,461
110730,2000,6,1,478
110732,11000,24,1,488
110734,9000,21,1,362
110735,3000,8,1,521
110737,6000,14,1,473
110739,4000,10,1,371
110740,3000,6,1,729
110741,4500,9,1,604
110742,5000,12,1,643
110745,4000,8,1,508
110747,4500,11,1,381
110750,69400,43,1,358
110754,71700,43,1,368
110759,3500,9,1,602
110760,116800,54,1,378
110763,78400,45,1,502
110764,3700,8,1,356
110765,800,2,1,604
110766,4100,10,1,530
110767,33800,33,1,531
110768,7100,15,1,396
110769,4000,10,1,371
110770,3000,6,1,613
110771,1000,4,1,676
110772,83300,47,1,414
110773,3800,10,1,438
110774,4800,10,1,384
110775,4000,8,1,416
110776,400,4,1,486
110777,2100,7,1,500
110778,5000,12,1,433
110779,8000,17,1,505
110781,8000,16,1,642
110782,71300,41,1,417
110785,1667,4,1,390
110786,759,4,1,385
110787,6000,14,1,584
110788,2000,6,1,426
110789,1623,6,1,584
110790,2300,5,1,493
110791,1084,5,1,378
110792,1113,3,1,473
110795,3312,9,1,443
110796,4500,11,1,561
110797,1108,5,0,401
110799,1113,5,1,470
110800,2600,8,0,632
110801,3979,8,1,458
110802,2226,5,1,451
110804,1000,4,1,384
110805,868,4,1,357
110806,10000,21,0,448
110807,2500,7,1,559
110808,6000,14,1,385
110810,1115,5,1,384
110811,2229,5,1,490
110812,543,4,1,398
110813,6270,14,1,416
110814,2217,7,1,389
110815,543,2,1,404
110816,1109,3,1,515
110817,6000,14,1,465
110819,2452,7,0,360
110823,4707,10,1,373
110824,4000,10,1,486
110826,5135,10,1,378
110829,3318,7,1,487
110830,3500,9,1,444
110831,2787,6,1,505
110832,5693,13,1,518
110833,5000,12,0,529
110834,5400,13,0,547
110843,18200,31,1,399
110846,9100,20,1,355
110850,1000,4,1,476
110857,9200,20,1,383
110863,6500,13,1,442
110865,1000,4,0,441
110866,3000,6,1,581
110867,8050,18,1,364
110868,11600,22,1,512
110870,6500,13,1,416
110871,128850,59,1,381
110872,24300,32,0,647
110874,1700,6,1,416
110877,4570,11,1,441
110879,700,4,1,466
110881,1100,3,1,433
110883,850,2,1,401
110886,5000,10,1,564
110887,1000,2,1,626
110888,1700,6,1,578
110889,1100,5,1,449
110890,21900,36,1,422
110891,1000,4,1,451
110893,1500,5,0,564
110894,3000,8,1,404
110897,600,4,1,574
110899,5000,12,1,401
110900,9900,19,1,456
110901,1200,5,1,620
110902,4850,10,1,542
110908,4000,10,1,471
110910,1000,2,1,404
110911,8000,16,1,533
110912,2615,8,1,383
110913,8000,18,1,499
110914,10000,21,1,364
110917,5506,13,0,511
110919,1084,5,1,440
110926,2000,6,1,405
110927,3411,7,1,452
110928,4000,10,1,445
110930,10000,21,1,459
110933,700,2,1,404
110934,6000,14,1,502
110935,543,2,1,439
110936,1496,5,1,404
110937,3402,7,1,433
110939,7008,14,1,377
110940,3000,8,1,423
110941,3000,8,1,385
110943,4600,11,0,541
110945,4000,10,1,451
110949,8000,19,1,354
110950,1000,4,1,581
110951,7000,16,1,385
110953,650,4,1,698
110954,2334,7,1,483
110956,1000,2,1,663
110957,5000,12,1,375
110959,1843,4,1,520
110962,1000,4,1,435
110963,2000,4,1,472
110964,9100,18,1,471
110967,2000,4,1,712
110968,6400,16,1,453
110970,2777,6,1,479
110973,1350,5,1,602
110975,700,4,1,475
110976,3500,7,1,533
110977,2000,6,1,595
110978,1000,4,1,484
110979,1600,4,1,474
110980,1000,4,1,378
110981,6831,16,1,385
110982,2874,6,1,371
110983,5200,12,1,592
110984,7450,15,1,396
110985,2500,7,1,647
110986,500,2,1,606
110989,7700,17,1,630
110990,1500,5,1,723
110991,800,4,1,518
110996,3000,8,1,366
111003,700,4,1,415
111009,3500,7,1,371
111013,2300,5,1,456
111017,7870,17,1,360
111023,18600,30,1,363
111024,4000,10,1,426
111029,2000,4,1,515
111031,1800,6,1,667
111032,1500,5,1,353
111033,8700,20,1,419
111034,10000,22,1,501
111035,5000,12,1,464
111036,10000,20,1,465
111039,20300,33,1,381
111040,10000,22,1,453
111042,4700,11,1,435
111043,2800,6,1,540
111045,9000,18,1,422
111046,7300,16,1,372
111048,4500,9,1,420
111052,4700,11,1,508
111053,4700,11,0,419
111056,4700,9,1,488
111057,800,4,1,398
111059,6800,15,1,364
111060,4700,9,1,400
111062,2500,5,1,596
111063,4100,10,0,374
111065,50800,39,1,367
111067,1500,3,1,447
111071,7800,17,1,474
111072,4000,10,1,457
111074,3000,6,1,421
111076,10000,21,0,439
111077,4200,11,1,399
111079,5500,11,1,436
111081,5500,11,1,454
111082,6100,14,1,453
111083,5000,10,1,427
111084,3500,9,1,523
111085,6000,14,1,474
111090,1100,5,1,429
111091,1500,5,1,611
111092,3000,6,1,433
111093,4500,9,1,357
111094,8500,17,1,453
111097,3500,7,1,405
111099,542,2,1,440
111100,1659,6,1,520
111101,1400,5,1,505
111105,1000,4,1,400
111106,3650,10,1,394
111111,1558,6,0,414
111112,1100,5,1,590
111113,6000,14,1,405
111114,6000,12,1,453
111117,5000,10,1,454
111118,500,2,1,650
111120,2115,5,1,411
111121,500,2,1,663
111122,3000,6,1,612
111123,2500,5,1,454
111126,1500,3,1,351
111129,6000,14,1,454
111132,3000,6,1,496
111133,1000,2,1,580
111135,2000,6,1,436
111139,3000,6,1,595
111141,1114,5,1,361
111143,4000,10,1,453
111144,2670,8,0,400
111148,542,4,1,397
111150,4900,12,0,567
111151,7000,16,1,548
111154,2500,5,1,454
111155,4000,10,1,382
111156,1500,5,1,421
111157,543,2,1,423
111158,5000,10,1,512
111159,3868,10,1,515
111160,2000,6,1,426
111161,1000,2,1,372
111164,800,4,0,421
111166,4000,10,1,515
111168,1084,5,1,456
111169,3000,8,1,474
111172,7500,18,1,441
111173,650,2,1,467
111175,2500,7,1,405
111177,1338,5,0,418
111178,1500,5,1,535
111179,5100,12,1,453
111181,500,4,0,442
111182,3500,9,1,530
111183,5000,12,1,574
111184,1000,2,1,691
111185,543,4,0,585
111186,2100,7,1,490
111187,1000,4,1,590
111188,4500,11,1,351
111189,9000,21,1,439
111192,1672,6,0,365
111193,5000,12,0,432
111194,6000,14,1,454
111196,4000,10,1,370
111198,5000,12,1,528
111199,5275,13,1,453
111201,3073,8,1,428
111202,2600,6,1,558
111203,650,4,1,537
111205,2986,6,1,442
111207,4500,11,1,359
111208,668,4,0,396
111209,7600,17,1,354
111210,2000,6,1,547
111211,1000,2,1,734
111212,11500,22,1,508
111213,1500,5,1,418
111214,4000,8,1,399
111216,2530,7,1,359
111218,13000,24,1,545
111223,6750,15,0,364
111227,5600,13,1,518
111228,4100,10,1,504
111230,1900,6,1,478
111232,7000,17,1,454
111236,4800,12,1,384
111237,6000,12,1,374
111238,47150,38,1,431
111239,10000,19,1,453
111241,7000,16,1,524
111242,6000,14,1,519
111243,71300,45,1,460
111245,3200,7,1,475
111246,3500,9,1,384
111248,2500,7,1,512
111249,3000,6,1,477
111251,10200,23,1,373
111252,1500,3,1,543
111254,4000,10,1,513
111255,1106,5,1,533
111256,1000,4,1,632
111258,9322,18,1,424
111259,3000,8,1,364
111260,1000,4,1,612
111261,7000,15,1,364
111262,7500,17,1,403
111263,5000,12,1,405
111265,3500,7,1,505
111266,10000,20,1,401
111267,3200,9,1,505
111268,4000,8,1,504
111269,12100,24,1,418
111270,10000,20,1,505
111272,7000,14,1,564
111273,6265,12,1,364
111274,4000,10,1,461
111275,652,2,1,481
111276,6000,14,1,505
111277,3500,9,1,469
111278,2228,7,1,352
111279,4000,9,1,582
111281,1605,6,1,453
111282,4000,10,1,453
111283,8390,16,1,424
111285,1000,2,1,531
111286,4600,9,1,505
111288,8000,19,1,436
111292,10500,22,1,400
111293,4000,10,1,551
111294,1338,5,1,395
111295,3600,7,1,475
111296,1500,5,1,454
111297,15000,26,1,413
111298,7000,16,1,471
111300,2250,7,1,403
111301,2230,5,1,529
111302,1084,5,1,442
111303,3000,6,1,385
111304,1200,5,1,660
111305,7000,16,1,560
111306,1500,5,1,388
111307,1600,6,1,508
111308,8500,20,1,354
111309,2700,8,1,428
111310,2050,4,1,436
111319,1000,4,1,416
111320,1200,5,1,423
111322,2000,6,1,407
111323,3000,8,1,350
111325,3000,8,1,410
111334,6000,12,1,391
111336,4200,11,1,412
111338,4750,10,1,526
111339,24300,33,1,443
111340,1200,3,1,407
111341,3000,8,1,560
111342,1250,5,1,535
111343,4500,9,1,384
111344,6000,14,1,439
111345,10000,21,1,505
111346,800,2,1,539
111347,29000,35,1,433
111349,4000,8,1,364
111351,3600,9,1,524
111352,2700,8,1,405
111353,2600,8,1,514
111354,5000,10,1,433
111356,7100,14,1,362
111358,10000,21,0,374
111359,11400,24,1,421
111362,5500,13,1,513
111365,10000,22,1,505
111366,3500,7,1,373
111368,10000,21,1,434
111370,3500,7,1,550
111371,4000,10,1,604
111372,5500,13,1,454
111373,5000,10,1,405
111374,6000,12,1,531
111375,10000,21,1,442
111376,2000,6,0,517
111377,4800,10,1,521
111378,1000,2,1,515
111379,3000,6,1,405
111380,5000,12,1,457
111381,5100,10,1,490
111382,4000,8,1,441
111383,3900,8,1,512
111384,7000,14,1,390
111385,1300,3,1,551
111386,2500,7,1,528
111387,2000,4,1,466
111388,10000,19,1,385
111393,2500,7,0,432
111395,3500,9,1,458
111397,1300,3,1,708
111398,7000,14,1,564
111399,5000,12,1,436
111400,6000,14,1,485
111402,7005,16,1,407
111403,3000,6,1,510
111404,760,2,1,364
111405,3300,9,1,522
111407,7000,14,1,385
111408,5000,10,1,420
111409,550,4,1,562
111411,2059,5,1,439
111413,5500,13,1,474
111414,3000,6,1,474
111415,750,2,1,493
111416,2000,4,1,491
111417,500,2,1,608
111421,1000,4,1,666
111424,3000,8,0,409
111425,1000,2,1,574
111426,500,4,1,627
111427,4500,12,1,492
111428,2500,7,0,492
111430,5000,12,1,441
111432,5560,13,0,407
111433,5500,11,1,491
111434,7400,17,1,399
111436,2500,7,1,478
111437,3500,7,1,385
111439,2500,7,1,368
111440,8000,18,1,530
111442,500,4,1,564
111443,2500,5,1,604
111444,1000,4,1,712
111445,5000,12,1,474
111446,543,2,1,483
111447,700,4,1,523
111448,5000,10,1,436
111449,2000,6,0,414
111450,543,2,1,547
111452,11250,23,1,470
111453,5000,12,1,415
111455,5000,12,1,449
111456,5800,14,1,359
111459,2960,8,1,603
111460,2453,7,1,412
111461,3000,6,1,563
111462,3000,6,1,419
111463,2000,6,1,352
111464,10000,19,1,371
111466,1300,5,1,481
111467,3500,9,1,410
111468,2500,7,1,404
111470,2000,6,0,374
111471,10000,22,1,369
111475,10000,21,1,379
111478,1700,4,1,439
111479,3000,8,1,360
111480,2000,4,1,441
111483,3500,9,1,604
111484,5000,11,1,465
111486,50800,39,1,402
111488,4000,8,1,549
111490,24300,31,1,396
111491,5000,10,1,485
111492,6000,13,1,416
111493,5400,13,1,561
111494,24300,32,1,357
111496,6000,12,1,488
111497,2400,7,1,362
111498,3500,9,1,644
111499,17400,29,1,527
111500,4500,11,1,592
111501,2000,6,1,711
111502,6500,13,1,474
111505,1000,4,1,692
111506,6000,12,1,386
111508,10000,19,1,384
111509,5000,10,1,385
111511,5000,12,1,584
111512,2215,5,1,388
111514,3000,8,1,399
111515,2000,4,1,425
111516,15000,26,1,505
111517,2000,4,1,511
111518,6000,12,1,434
111520,1000,4,1,596
111521,5838,12,1,377
111522,3000,8,1,465
111524,1671,6,1,499
111525,7500,15,1,375
111528,10000,21,1,485
111529,1200,5,1,553
111530,1953,6,1,362
111531,1100,5,1,613
111532,5000,10,1,480
111533,1000,4,1,690
111535,2000,4,1,461
111536,5000,12,1,546
111537,5700,13,1,412
111538,3000,6,1,596
111539,7500,18,1,394
111540,3000,6,1,671
111541,5500,11,1,416
111542,8000,18,1,531
111543,2000,6,1,642
111544,6000,14,1,465
111545,15000,24,1,385
111546,2787,6,1,482
111547,4000,10,1,485
111548,10000,21,1,474
111550,1084,5,1,505
111551,6500,13,1,543
111552,3318,7,1,545
111553,4000,10,1,436
111554,4124,8,1,539
111555,5700,13,1,536
111556,15000,24,1,509
111557,8500,18,1,574
111558,15000,24,1,379
111561,500,4,1,626
111562,2200,5,1,389
111563,1500,5,1,500
111564,6000,14,1,569
111573,11600,23,1,357
111577,2000,4,1,436
111580,9200,20,0,409
111581,1500,3,1,487
111582,650,4,1,511
111584,4000,8,1,495
111585,45000,40,1,475
111586,46400,39,1,393
111588,5000,12,1,442
111591,26700,33,1,359
111593,1900,4,1,450
111594,1500,3,1,419
111595,7200,14,1,511
111597,10000,20,1,483
111599,1800,6,1,492
111601,47900,40,1,409
111602,19700,31,1,512
111604,65300,41,1,395
111606,1800,6,0,589
111607,3411,9,1,370
111608,1600,4,1,426
111609,1625,4,1,507
111614,8500,18,1,450
111616,6000,12,1,385
111617,2216,7,0,432
111618,6191,12,1,486
111619,1409,3,1,564
111620,5000,10,1,393
111623,2339,7,1,473
111624,8900,20,1,419
111627,4089,10,1,362
111629,3800,8,1,507
111630,2000,6,1,414
111631,2000,6,0,369
111632,13000,24,1,433
111635,1560,6,1,401
111636,7000,16,1,392
111638,7500,17,0,371
