ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0,OptimizedLoanAmount,OptimizedLoanPeriod,OptimizedPredictedGood
110408,7000,16,0,337,6998.0229671,16.21932,350.00516662745554
110409,2800,8,0,-395,2727.4178627,20.580969076,349.99999997473594
110410,5000,12,0,-476,4886.0663776,25.934651111,350.0000371274407
110411,3031,8,0,-348,2951.3468897,19.7823324,350.00000002672846
110412,3000,6,1,224,2975.0111254,8.1223994311,350.0000000692379
110415,540,4,1,322,539.5932852,4.4738538045,350.00166280471103
110419,2000,4,1,314,1992.8596357,4.606468731,350.00408686960964
110421,3000,8,0,-346,2922.1869486,19.749255323,349.9999999993505
110425,5000,12,0,313,4994.8961693,12.624222158,350.00182565008686
110426,2700,8,1,251,2691.0297863,9.6721746505,350.00325490013233
110428,4564,9,1,239,4541.3583429,10.869493743,350.0015917982279
110433,5000,10,1,225,4975.2092277,12.10558353,350.0016914746906
110436,3000,8,0,-636,2889.7648455,24.64477838,350.0000002974308
110439,1000,4,0,-626,951.42795255,20.501629863,350.00000006883386
110441,1500,3,1,172,1464.6985357,5.9983107024,350.00001643941243
110443,5400,11,1,322,5394.6457002,11.471759845,350.0018472371049
110444,5000,12,0,-375,4899.9975051,24.230776922,350.0000154467027
110445,5000,12,1,238,4984.5510415,13.889485783,350.00246864080486
110446,4000,10,0,-534,3887.5950458,24.917151518,350.0000000041307
110447,95400,48,1,82,94617.678337,52.205246778,350.0001730585659
110448,2650,6,1,300,2642.2538887,6.8431703284,350.0016841916705
110449,6000,14,1,215,5980.3029461,16.27706629,350.003978857374
110450,1500,5,0,-612,1431.0973175,21.256013503,349.99999999676743
110452,3000,8,1,339,2998.7693555,8.185819306,350.0075262772723
110454,1400,5,1,299,1396.8171746,5.8620230339,350.0010941268721
110457,1500,5,1,140,1484.9588763,8.5486100623,350.00000265918334
110458,42000,36,1,122,41759.116295,39.757808121,350.01244248372905
110459,1000,4,1,349,999.94657311,4.0182052621,350.07675847509154
110460,12200,22,1,291,12185.622342,22.992737177,350.00293527681674
110461,4150,10,1,329,4147.1259699,10.354336256,350.003302544269
110462,500,4,0,-499,489.42726781,18.36781656,350.00000170449266
110463,2000,6,0,-609,1915.235998,22.198505096,350.00000420771244
110464,2000,6,0,-453,1929.0244307,19.563503142,350.00000068216673
110465,2300,7,1,332,2298.4535832,7.3041500471,350.0054630593594
110468,1000,4,0,-2,982.4822118,9.9514074909,349.99999999992406
110469,3000,8,0,50,2966.459892,13.064334238,350.0000027700927
110470,3000,6,1,222,2974.6144766,8.1560883109,350.0000000667882
110471,5000,12,1,336,4998.0682147,12.236266321,350.0050863330323
110473,3000,8,0,-510,2903.8516896,22.517758014,349.99999999018485
110480,1000,4,1,315,998.25823822,4.5917799226,350.0012185376862
110486,80700,47,1,320,80633.350054,47.47977363,350.0099715886813
110488,1000,4,0,-367,964.31745961,16.122611281,349.99999999476245
110496,1000,4,0,-427,961.33147297,17.13705574,350.00000001425633
110499,4830,12,0,-456,4726.2324468,25.600390002,350.0000334103388
110502,1500,5,1,313,1497.3497892,5.6252589342,350.00163577617707
110505,55100,39,0,313,55043.334589,39.602696647,350.0212817466954
110510,1000,4,0,247,994.8740583,5.7414631488,350.00000948431386
110512,3500,7,1,319,3493.8516715,7.522200759,350.0013726430086
110513,3800,10,1,289,3792.9973876,11.029706295,350.00211597586724
110516,2100,5,1,197,2078.5581865,7.5809724308,350.0000000421377
110520,2000,6,0,-403,1933.4438281,18.718951261,350.0000004671283
110521,2000,4,1,297,1989.4885163,4.8927860532,350.00182299254334
110523,1000,4,0,-330,966.15949173,15.497037715,350.00001365785226
110524,500,4,0,-565,488.60535664,19.484749291,350.00000160157265
110526,2865,8,0,277,2857.5545785,9.2326523315,350.00162602259115
110530,600,4,0,-504,584.68759596,18.450450086,350.00000013951546
110532,3000,8,1,323,2996.9810763,8.4558375482,350.00281206718137
110536,4000,11,0,-367,3924.6113061,23.10578182,350.00002217458325
110540,1775,6,1,245,1767.686529,7.7743927895,350.00000020096627
110543,2000,6,0,-506,1924.3398763,20.458728145,350.00000127866383
110545,32300,32,1,134,32128.041787,35.583754951,350.00500617441685
110551,2300,7,1,306,2296.2208591,7.7432826702,350.0017971900844
110555,1900,6,1,154,1884.3616696,9.3113578947,350.00000189573404
110565,2000,6,0,-463,1928.1405505,19.732413517,350.00000067231576
110570,3600,9,0,-376,3507.6869662,21.25096572,350.0000771207873
110571,3000,8,0,-376,2918.8329378,20.255688742,349.9999999928144
110572,4500,9,1,227,4475.6058856,11.071899175,350.0019585381583
110573,500,4,0,-522,489.14084421,18.757050693,350.00000163756226
110576,5000,12,1,153,4972.8269207,15.323422037,350.0014642425522
110577,500,4,0,-539,488.92913982,19.044745488,350.0000016494819
110579,9000,20,0,-655,8838.4015641,36.944649374,350.0000171712277
110586,1850,6,0,257,1842.9644414,7.5713685675,350.00000030333604
110587,600,4,0,-484,585.04620029,18.112032051,350.00000012399016
110589,3000,8,0,-497,2905.3050942,22.298303533,350.0000000284941
110590,1500,5,0,-617,1430.7391954,21.340504218,350.00000001733497
110603,5500,13,1,277,5489.6191387,14.231445588,350.0038395083151
110612,2000,4,1,254,1980.9608575,5.617066233,350.00000003850164
110618,7500,17,1,294,7491.3434833,17.944362916,350.00212498225744
110619,9000,21,1,212,8979.8652704,23.327661484,350.00369544032014
110628,1500,5,1,329,1498.4956482,5.3549202959,350.0035086186366
110630,500,4,0,-509,489.30273581,18.537048792,350.00000169080226
110632,5000,12,0,-505,4882.0662807,26.423882159,350.0000359667997
110633,3000,8,0,103,2972.3853108,12.169635151,350.00000002605134
110635,1084,3,1,298,1078.6013263,3.8779938081,350.0000001883874
110637,1084,3,1,269,1075.5905291,4.367644245,350.0000028480422
110640,3000,8,0,-509,2903.96349,22.5008769,349.99999998743226
110642,1500,5,0,-111,1466.9811471,12.790043893,350.000000005974
110644,3318,9,1,293,3311.839988,9.9623528765,350.0023194029212
110652,4100,8,1,233,4075.6272743,9.9703299868,350.00153060815865
110655,543,2,1,348,542.88260824,2.0338158159,350.0005062625438
110661,6400,15,0,232,6382.9353829,16.990398063,350.00400939743906
110662,1800,6,0,147,1785.460245,9.4303230535,350.00000222571316
110664,3000,8,0,-258,2932.0264855,18.263718898,350.00006710115883
110666,45300,37,0,-19,44871.826846,43.06522966,350.00578210852154
110668,43500,35,1,326,43471.304883,35.394433814,350.0184586435521
110669,18850,31,1,260,18823.6636,32.512437797,350.00210222273336
110671,116100,54,1,218,115654.63106,56.045791259,350.00017533534856
110672,2000,6,1,300,1995.5804311,6.8445897787,350.00224320102484
110675,5700,11,1,163,5660.1817048,14.14877613,350.0013996268365
110676,83600,45,1,166,83126.298543,47.914271331,350.0124031136643
110677,5700,13,1,272,5688.090037,14.315430461,350.0032776957904
110678,146300,60,1,255,142505.78249,59.999992265,350.0000194510558
110681,50800,39,1,275,50701.86447,40.228141788,350.0058987696834
110682,5000,12,1,157,4973.3786535,15.255942877,350.00152267982
110683,105200,53,1,225,104835.99391,54.961775467,350.00001525097787
110684,33800,34,1,172,33662.459902,36.955114015,350.00817690535337
110688,3000,6,1,295,2989.0913344,6.9265281194,350.0049781635839
110691,6000,12,1,252,5980.5639648,13.650779137,350.0014252997812
110693,500,4,1,302,499.40224507,4.8123181191,350.0002011371946
110694,2000,6,1,321,1997.4365053,6.4898868845,350.0027704248314
110695,3600,9,1,179,3578.2566567,11.885585674,350.0016552469126
110699,80700,45,1,346,80690.338146,45.063787898,350.00999270721377
110703,5000,12,1,229,4983.3096501,14.041313435,350.0023099167056
110705,1732,4,1,76,1691.1968764,8.6211153134,350.00003922421024
